sent_id,sent,anno
1889,有趣#的#是#她#與#臺北#鯨華# #Bia#、#Gabi# #兩#位#外援#於# 2020-21 #賽季#同樣#效力#於#巴西#俱樂部# São #José dos Pinhais,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1890,今年#則#將#在#台灣#企聯#隔網#較勁,O O O O O O O O O O O O O O O O O O O O
1917,更#是#同#隊#效力#台電#多#年,O O O O O O O O O O O O O O O O O
1919,今年#主戰力#與#上#個#賽季#差異#不#大,O O O O O O O O O O O O O O O O O O O O O O
1922,加上#幾#名#新#生力軍#補強,O O O O O O O O O O O O O O O
1923,屏東#台電#本#季#蓄勢待發#挑戰#九#連霸,O O O O O O O O O O O O O O O O O O O O O O
1924,新#加入#屏東#台電#的#主攻#手#洪宇叡,O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
1925,是#去年#曾文#農工#的#隊長,O O O O O O O O O O O O O O O
1935,陳玠廷#的#防守#能力#提升#不少,O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O
1953,為#台電#補進#舉球#新#戰力,O O O O O O O O O O O O O O O
1957,李怡萱#曾#在# 2018# #年#身#披#「#極速#超跑#」#球衣#重返#企聯#一#個#賽季,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1974,當時#在#「#光頭神舉#」#黃培閎#畢業#後#成為#撐起#臺師大#舉球#的#角色,O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O
1979,不僅#勾起#球迷#們#昔日#的#回憶,O O O O O O O O O O O O O O O O O O
1994,首#場#比賽#將#在# 10/22# #下午# 2 點#對上# conti,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2003,也#曾#在#臺中#太陽神#手#中#拿下#勝利,O O O O O O O O O O O O O O O O O O O O O O
2004,過去#是# conti #主力#成員#的#宋柏霆#、#張昀亮#今年#改披#連莊#戰袍,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
2013,去年#內工隊長#洪晨祐#這#次#將#以#自由#球員#身份#上場,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O
2020,不僅#將#鞏固# conti #後排防守,O O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE
2030,開賽#前#特地#為#謝苡縥#、#楊孟樺#舉行#引退#儀式,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
2037,以國#北教#大為#班底#的# conti #首#戰#對上中原#為#班底#的#桃園#臺#產,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2092,企業# 18# 年#例行賽#第二#戰#迎戰# conti,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2099,」#期待#未來#在#場#上#能#更加#穩定,O O O O O O O O O O O O O O O O O O O O O
2109,本#場#總計#貢獻# 9 #分,O O O O O O O O O O O O O O O
2124,今年#臺北#鯨華#迎來#幾#名#球員#異動,O O O O O O O O O O O O O O O O O O O O O
2126,另外#在#快攻#、#主攻#、#自由#方面#都#有#新#球員#加入,O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O O O O O O O O
2135,展現#不#一樣#的#風格,O O O O O O O O O O O O
2152,表示#不斷#在#尋找#適合#鯨華#風格,O O O O O O O O O O O O O O O O O O O
2153,又#能#帶來#不同#感覺#的#球員,O O O O O O O O O O O O O O O O O
2154,這#次#簽下# #Bia# #的#巴西#隊友# #Gabi,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON
2159,「#劇本#有點#倒#著#走,O O O O O O O O O O O O O
2160,但# #Bia# #很#開心#我們#選到# #Gabi,O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON
2183,自己#可以#穩定住#的話,O O O O O O O O O O O O
2184,也#能#為#團隊#帶來#效益,O O O O O O O O O O O O O O
2202,包含#大一生#劉昱麟#、#陳柏勳,O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
2207,讓#他們#慢慢#調整#步調,O O O O O O O O O O O O O
2214,去#面對#未來#的#大專盃#、#企業#聯賽#等等,O O O O O O O O O O O O O O O O O O O O O O O O
2219,連莊#全#員#皆#兵輪#替#上場,O O O O O O O O O O O O O O O O
2224,攻擊#得分#不斷#進帳,B-ATTACK I-ATTACK O O O O O O O O O
2225,時隔#多#年#再度#站上#企聯#舞台#的#劉鴻杰#也#在#前#排#積極#攔網,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O B-DEFENSE I-DEFENSE
2226,製造#防守#反攻#的#機會,O O O B-DEFENSE I-DEFENSE O B-ATTACK I-ATTACK O O O O O
2237,回去#之後#都#要#再#加強#穩定,O O O O O O O O O O O O O O O O O
2239,張昀亮#認為#「#士氣#」#就#是#自身#優勢,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O
2241,我#一定#不會#讓#我們#士氣#掉下去,O O O O O O O O O O O O O O O O O O O
2242,再#加上#我們#的#外援#在#場#上#的#優勢,O O O O O O O O O O O O O O O O O O O O O O O
2254,雖#以# 1-3 #吞下#敗仗,O O O O O O O O O O O O O O O
2262,「#現在#師大#有#個#斷層,O O O O O O O O O O O O O O
2265,現在#在#華僑#當#教練,O O O O O O O O O O O O
2272,許美中#也#擔任#球隊#主要#接發球#的#角色,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE O O O O O
2282,上#季#以#例行賽#第五#名#成績#作結#的#雲林#美津#濃,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2306,僅#在#企聯#開幕#前#的#熱身賽#中#短暫#搭配,O O O O O O O O O O O O O O O O O O O O O O O O O
2307,身為#舉球#員#的#張洵瑞#在#調度#上#也#有#自己#的#一#套#方法,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O
2308,「#前面#會#先#打#保守#一點#的#球,O O O O O O O O O O O O O O O O O O O O
2312,」#上#季#愛#山林#大多#以#東山#一#組#、#中山#內#中#一#組#的#方式#上陣,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2317,張洵瑞#表示#希望#自己#的#表現#可以#更加#穩定,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O
2318,「#比賽#狀況#太#激烈#的#時候,O O O O O O O O O O O O O O O O O
2327,由於#本#週#企聯#撞期#媽祖盃#賽程,O O O O O O O O O O O O O O O O O O O
2335,今年#擔任#隊長#的#洪榮發,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
2336,賽#後#喊出#本#季#目標,O O O O O O O O O O O O O
2339,許美中#以# 20# #分次#之,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O
2343,洪榮發#表示#無論#是#在#接發#、#進攻#兩#方面#都#更加#穩定,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
2349,在#自身#心態#、#球技#方面#也#有所#成長,O O O O O O O O O O O O O O O O O O O O O O O
2350,談起#這#幾#年#的#轉變,O O O O O O O O O O O O O
2357,在#關鍵#時刻#挺身而出,O O O O O O O O O O O O
2359,雲林#美津濃#下#週#賽程#輪空,O O O O O O O O O O O O O O O O
2387,總結#戰績#一#勝#一#負,O O O O O O O O O O O O O
2395,是#盧清銓#首次#以#連莊#球員#身份#公開#亮相,O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O
2397,盧清銓#不#避諱#的#表示#是#個人#因素#考量,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O
2401,「#企業#聯賽#打#了#這麼多#年,O O O O O O O O O O O O O O O O O
2407,也#有#許多#大專#階段#相當#出色#的#球員,O O O O O O O O O O O O O O O O O O O O O O O
2411,對上# conti#、#雲林#美津#濃收#下#一#勝#一#負,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2426,最後#的#成績#就#盡力#去#做,O O O O O O O O O O O O O O O O
2430,盧清銓#也#相當#感謝#球迷#的#支持,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
2431,「#謝謝#他們#繼續#支持#我,O O O O O O O O O O O O O O O
2443,「#希望#可以#趕快#融入#台電,O O O O O O O O O O O O O O O O
2445,洪宇叡#入選#沙排#培訓隊,B-PERSON I-PERSON I-PERSON O O O O O O O O O O
2447,九月#與#上#屆#福誠#高中#隊長#薛允議#搭檔#參加#亞錦賽,O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
2448,因此#正式#加入#台電#訓練#的#時間#並#不#長,O O O O O O O O O O O O O O O O O O O O O O O O O
2453,也#想#趕快#加強#自己#的#防守#與#接發球,O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O B-DEFENSE I-DEFENSE I-DEFENSE
2454,洪宇叡#提到#高中#階段#主要#負責#攻擊,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
2460,」#在#台電#這#個#大#家庭#中,O O O O O O O O O O O O O O O O O
2469,還#沒有#跟上#裡面#的#節奏,O O O O O O O O O O O O O O O
2473,賽程#輪空#三#週,O O O O O O O O O
2481,預計#上#半#季#將#在#場#邊#休養,O O O O O O O O O O O O O O O O O O O
2491,為#了#個人#職業#生涯#考量,O O O O O O O O O O O O O O O
2497,開刀#、#復健#的#過程#對#她#而言#並#不#陌生,O O O O O O O O O O O O O O O O O O O O O O O O O O
2508,預計#將#在# 11 #或# 12 月#再次#安排#核磁共振#檢查,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2523,雖然#連莊隊#內#出現#多#名#傷兵,O O O O O O O O O O O O O O O O O O
2538,六日#兩#天#接連#面對#愛#山林#、#新#北中纖#兩#隊,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2539,極速#超跑#皆#以# 3-1 #收下#勝利,O O O O O O O O O O O O O O O O O O O O O
2550,極速#超跑隊#上#來自#巴西#的#主攻#手# #Carla Santos# #四#局#奪下#全#場#最#高# 24# #分,O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O
2571,並#執行#教練#下達#的#指示,O O O O O O O O O O O O O O O
2573,本#週#連莊#與#桃園#臺#產#二#度#對決,O O O O O O O O O O O O O O O O O O O O O O
2575,但#連莊#依舊#戰鬥力#十足,O O O O O O O O O O O O O O
2576,得分#雙箭頭#布萊恩#、#宋柏霆#分別#繳出# 17# #分#、#16# #分,O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O
2579,昨日#初#登場#的#極速#超跑,O O O O O O O O O O O O O O O
2592,企業# 18 年#改披#臺北#鯨華#球衣#出戰,O O O O O O O O O O O O O O O O O O O O O O O
2594,林書荷#雖#剛#與#團隊配合#不久,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
2604,披上#鯨華#球衣#完成#兩#週#企聯#例行賽,O O O O O O O O O O O O O O O O O O O O O O
2622,」#去年#臺北#鯨華#以#例行賽#、#挑戰賽#亞軍#作收,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2634,企業# 18 年#雲林#美津#濃陣#中#的#主攻#手#温逸凱,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
2639,當時#適逢#臺師大#男#排#換#血#陣痛期,O O O O O O O O O O O O O O O O O O O O O
2647,温逸凱#瀟灑#的#說,B-PERSON I-PERSON I-PERSON O O O O O O O
2672,「#希望#可以#贏#台電,O O O O O O O O O O O O
2673,」#本#週#雲林#美津濃將#在#彰化#師大#體育館#交手#臺中#太陽神#、#桃園#臺產,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2685,是#極速#超跑#長攻#端#主要#的#輸出#來源,O O O O O O O O O O O O O O O O O O O O O O O
2687,成為#目前#超跑陣#中#的#得分#王,O O O O O O O O O O O O O O O O O O
2688,今年# 30# #歲#的# #Carla,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON
2694,第一#站#就#選擇#加入#極速#超跑,O O O O O O O O O O O O O O O O O O
2697,舉球#員#欒妤雯#上#週末#受#訪#時#也#表示,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
2698,「#Carla# #的#比賽#經驗#相當#豐富,O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
2705,與# #Carla# #有些#年齡#差距,O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O
2709,但#都#會#很#努力#的#去#跟#外援#溝通,O O O O O O O O O O O O O O O O O O O O O O
2712,「#儘管#我#沒有#在#國外#打球#的#經驗,O O O O O O O O O O O O O O O O O O O O O O
2745,就#放#不#太#開,O O O O O O O O O
2754,蘇逢澤#直#呼,B-PERSON I-PERSON I-PERSON O O O O
2757,」#認為#國際賽#經驗#與#在#台灣#的#企聯#、#全運會#等#最#高#層級#比賽#有#很#大#的#不同,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2768,蘇逢澤#喊出#勝率#過半#的#目標,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
2791,所以#舉#對#位置#比較#缺#人,O O O O O O O O O O O O O O O O
2796,二#度#改打#舉#對,O O O O O O O O O O
2801,來自#不同#學校#組成#的#愛山林,O O O O O O O O O O O O O O O O O
2805,我#覺得#聲音#很#重要,O O O O O O O O O O O O
2811,但#也#在#這#段#時間#更#熟悉#彼此#的#打法,O O O O O O O O O O O O O O O O O O O O O O O O O
2813,廖嘉安#自認#在#企聯場#上#會#比較#緊張,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O
2853,「#每#個#舉球#員#的#習慣#都#不#一樣,O O O O O O O O O O O O O O O O O O O O O O
2876,小胖#再度#發威,B-PERSON I-PERSON O O O O O O
2882,臺中#太陽神#終場#以#25#比#18,O O O O O O O O O O O O O O O O O O O
2889,其中#包含#跟隨#小胖#從#大專#聯賽#至今#的#球迷,O O O O O O O O O B-PERSON I-PERSON O O O O O O O O O O O O O O O O
2893,他#最後#也#謝謝#球迷#連#2#週#從早到晚#的#陪伴,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2930,讓#愛#山林#小將#招架不住,O O O O O O O O O O O O O O
2933,開局#黃蔓亞#在#二號位#攻擊#順利#得手,O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK O O O O O O
2934,加上#洋將#Valdez#攻守#兩#端#的#發揮#依舊#穩定,O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
2958,愛#山林#開局#來勢洶洶,O O O O O O O O O O O O
2964,初期#能#與#中纖#抗衡,O O O O O O O O O O O O
2968,雙方#進入#拉鋸戰,O O O O O O O O O
2978,瞬間#取得#領先#優勢,O O O O O O O O O O O
2979,愛#山林#雖#喊出#暫停#調整,O O O O O O O O O O O O O O O
2980,但#卻#無法#停止#中纖#的#火力,O O O O O O O O O O O O O O O O O
2982,後續#雖#中纖#小遇#亂流,O O O O O O O O O O O O O
3009,開季#首#勝#到手,O O O O O O O O O
3010,愛#山林#首#局#以#中山#工商#陣容#應戰,O O O O O O O O O O O O O O O O O O O O O O
3023,愛#山林#謝靖瑩#、#張稦豈#雖#積極#為#球隊#注入#分數,O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
3042,第二#局#極速#超跑#Maria#和#Renele#的#外援#攔網#組合#高度#給#愛#山林#極#大#的#壓力,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O O O O O O O O O O
3055,發球#失誤#也#增加,O O O O O O O O O O
3063,雙方#五五#波#攻勢#並#纏鬥#至#deuce,O O O O O O O O O O O O O O O O O O O O O O O
3064,蕭湘凌#在#四號位#強勢#關門,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
3066,次局,O O
3083,維持#八成二#高勝率#穩#居#后座,O O O O O O O O O O O O O O O O O
3087,」#綽號#包子妹#的#廖苡任#人氣#甚#高,O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
3095,劉美菁#、#黃蔓亞#、#Valdez# #強攻,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK
3106,首#局#中纖#就#以# 25-16 #輕鬆#拿下,O O O O O O O O O O O O O O O O O O O O O O O O
3110,將#比數#稍微#超前,O O O O O O O O O O
3114,將#比數#追平,O O O O O O O
3117,中纖#就#以# 25- 18 #取得#二#比#零#聽牌#優勢,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3118,第三#局#開局#愛#山林#吳沛緹#與#張稦豈#聯手#頻頻#攻擊#得分#取得#領先,O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O
3119,隨後#雖#中國#人纖#有#稍稍#回穩,O O O O O O O O O O O O O O O O O O
3137,但#昨#在#攔網#方面#大有#斬獲#美津濃#連#拿#4#分,O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O O O O O O O O O
3141,太陽神#靠#黃金左手#吳宗軒#發球得分#兌現#局末點,O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
3144,美津#濃除#團隊#攔網#外,O O O O O O O O O B-DEFENSE I-DEFENSE O O
3145,陳威舜#也#不時於#主攻#手#位置#連續#取分,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O
3155,鎖定#勝利,O O O O O
3162,進攻#端#蕭湘凌#多#次#重扣#使#對手#連續#失誤,O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O
3166,以#雙位數#差距#先#搶#1#局,O O O O O O O O O O O O O O O O
3168,但#極速#超跑#競爭力#明顯#高於#首#局,O O O O O O O O O O O O O O O O O O O O O
3171,依然#勝出,O O O O O
3176,外援#來自#不同#國家,O O O O O O O O O O O
3184,但#隨後#進攻#失誤#過多,O O O O O B-ATTACK I-ATTACK O O O O O O
3192,特別#是#10#比#9#領先#卻#挑戰#失敗#後,O O O O O O O O O O O O O O O O O O O O O O O O
3208,Beatriz#、#蕭湘凌#也#分別#貢獻#13#、#12#分,B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
3219,首度#加入#屏東#台電#男排#的#「#電眼型男#」#劉鴻敏,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
3225,14#比#10#後#鯨華#靠#吳芳妤#4號位#攻擊#連取#2#分#逼近,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK O O O O O O O O O O
3238,台電#暫停#後#終結#亂流,O O O O O O O O O O O O O
3242,吳芳妤#4號位#連續#得手,B-PERSON I-PERSON I-PERSON O O O O O O O O O O
3248,台電#多點開花,O O O O O O O
3254,也#曾#追#至#18#比#19,O O O O O O O O O O O O O O O
3266,連#拿#3#分,O O O O O O O
3283,讓#場#邊#的#球迷#感到#相當#的#擔憂,O O O O O O O O O O O O O O O O O O O O O
3290,仍#不敵#阿非#陳菀婷#的#重砲攻擊,O O O O O B-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
3292,將#比數#拉開,O O O O O O O
3298,但#Maria# #與# #Berkeley# #的#防守雙塔#、#加上#林書荷#與# #Maria# #的#強勁#攻勢#給#愛山林#增添#不#小#的#壓力,O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O B-DEFENSE I-DEFENSE O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3300,雖#偶#有#佳作,O O O O O O O O
3302,極速#超跑#就#以# 25-14 #拿下#第一#局,O O O O O O O O O O O O O O O O O O O O O O O O O
3318,仍#不敵#超跑#的#多點開花,O O O O O O O O O O O O O O
3322,3-0# #的#局數#擊敗#愛山林,O O O O O O O O O O O O O O O O O
3326,成企#排#十八#唯一#一#支#有#外#援助拳#的#男子#隊伍,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3337,「#連董#找#我#的#時候#我#有#嚇到,O O O O O O O O O O O O O O O O O O O O
3355,企業#17年#甲級#男女#排球#聯賽#上#半#季#男子組#最終#戰,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3358,臺中#太陽神#全#隊#發出#八#顆#ace#球,O O O O O O O O O O O O O O O O O O O O O O O
3378,黃士展#又#連#三#顆#的#強力#發球,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
3388,臺中#太陽神#終場#以#25:18,O O O O O O O O O O O O O O O O O
3390,今天#發出#18#顆#球,O O O O O O O O O O O O
3398,帶給#他#更多#的#自信心,O O O O O O O O O O O O O
3416,串連#團隊#攻防,O O O O O O O O
3435,前#4#局#新生#面對#民生#先發#投手#賴冠瑋#僅#擊出#1#安打,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
3438,新生#1#比#0#領先,O O O O O O O O O O O
3444,中原先#以#25:19#拿下#第一#局,O O O O O O O O O O O O O O O O O O O
3451,且#鄭景謙#拿下#重要#網#前#的#爭球,O O O O O O O O O O O O O O O O O O O O
3461,最終#交給#李尼希米#的#斜線重扣,O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
3466,製造#清大#攔網#出界,O O O O O O B-DEFENSE I-DEFENSE O O O
3475,分擔#得分#重任,O O O O O O O O
3476,曾祥銘#在#國家隊#司職#快攻#手,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
3486,曾祥銘#毫不#猶豫#說#:#「#拿#一#座#冠軍,O O O O O O O O O O O O O O O O O O O O O O O O
3493,追平#隊史#最佳#成績,O O O O O O O O O O O
3497,今天#對戰#無關#晉級,O O O O O O O O O O O
3500,滿壘#局面#先#以#野手#選擇#追平#比數,O O O O O O O O O O O O O O O O O O O O O
3506,不過#時間#到達#大會#規定#限制,O O O O O O O O O O O O O O O O O
3509,身#上#流#著#蓋亞#那#血液,O O O O O O O O O O O O O O O
3514,帶#向#國際,O O O O O O
3517,李尼希米#與#妹妹#李貝兒#都#是#在#台#出生,B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O
3541,除了#身材#條件#外,O O O O O O O O O O
3550,溫逸凱#在#前#三#場#比賽#(#第四#場#比賽#數據#尚未#更新#)#中#總#得分#76#分,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3558,這#也#是#本#次#比賽#的#學習,O O O O O O O O O O O O O O O O O
3577,李尼希米#與#甘茂宏#攻擊#得手#再次#要#回領#先,B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
3590,暫停#回來#臺產#李權紘#連續#在#4號位#攻擊#得手#幫助#球隊#縮小#差距,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O
3595,桃園#臺產#扳平#戰局,O O O O O O O O O O O
3601,此時,O O
3604,暫停#回來,O O O O O
3605,臺#產#展現#韌性,O O O O O O O O O
3612,美津#濃#立刻#回應,O O O O O O O O O O
3619,未料#美津濃#發生#連續#失誤#供手#將#領先#送給#臺產,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3620,美津濃#雖#暫停,O O O O O O O O
3623,拿下#比賽#勝利,O O O O O O O O
3626,由#地主#桃園#臺產#隼鷹#迎戰#雲林#美津#濃#揭開#序幕,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3633,首#局#62%#的#攻擊#率#一路#領先,O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O
3639,雲林#美津濃#洪榮發#單人攔網#帶動#球隊#氣勢,O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-DEFENSE I-DEFENSE O O O O O O O O O
3640,局#末#則#由#新秀#温逸凱#助隊#率先#聽#牌,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
3661,市府#積極#與#台中市#體育#總會#空手道#委員會#合作#推廣#空手道#運動,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3664,由#林謙#彣#勇奪#銀牌,O O O O O O O O O O O O
3668,TVL#企業#17年#甲級#排球#聯賽#今#(19)#日#於#臺灣#體育#運動#大學#體育館#進行#季#後#挑戰賽女#、#男#第2#戰,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3689,24#比#21#取得#賽點#後,O O O O O O O O O O O O O O O
3698,而#108學年#曾#奪下#隊史#最佳#紀錄#亞軍#的#屏榮#高中,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3700,已#沈寂#兩#年#未#再#踏進#十二#強#領域,O O O O O O O O O O O O O O O O O O O O O O O
3704,10/29# #季#後#挑戰賽#G1 #味全# VS #中信# #賽#前,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3715,第三#局#中國#人纖#數#度#超前,O O O O O O O O O O O O O O O O O
3731,但#靠著# #Valdez# #網#前#積極#的#處理球#和#後段#舉球#員#陳巧聆#與#攻擊#手#的#流暢#搭配,O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
3741,」#(#編輯#:#張芷瑄#)#111101,O O O O O O O O O O O O O O O O O O O O O
3743,他#對#C羅#(#Cristiano #Ronaldo#)#的#行為#不以為然,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3744,因為#這#位#前鋒#在#世界盃#小組賽#最後#一#場#比賽#被#替換#下場#時,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
